Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
1007.0,150.0,100.0,170.0,270.0,10,07/01/10 00:00:00,Herbal Tea,Mint,Decaf
971.0,120.0,80.0,130.0,210.0,10,10/01/10 00:00:00,Herbal Tea,Mint,Decaf
809.0,100.0,80.0,120.0,200.0,10,02/01/11 00:00:00,Herbal Tea,Mint,Decaf
822.0,110.0,80.0,130.0,210.0,10,04/01/11 00:00:00,Herbal Tea,Mint,Decaf
971.0,120.0,80.0,130.0,210.0,10,10/01/11 00:00:00,Herbal Tea,Mint,Decaf
441.0,80.0,60.0,110.0,170.0,11,03/01/10 00:00:00,Tea,Darjeeling,Regular
460.0,80.0,60.0,110.0,170.0,11,04/01/10 00:00:00,Tea,Darjeeling,Regular
608.0,90.0,80.0,120.0,200.0,11,07/01/10 00:00:00,Tea,Darjeeling,Regular
588.0,80.0,60.0,110.0,170.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular
580.0,80.0,50.0,80.0,130.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
593.0,50.0,50.0,90.0,140.0,12,05/01/10 00:00:00,Tea,Earl Grey,Regular
668.0,30.0,40.0,70.0,110.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
558.0,40.0,60.0,90.0,150.0,12,01/01/11 00:00:00,Tea,Earl Grey,Regular
541.0,40.0,60.0,90.0,150.0,12,03/01/11 00:00:00,Tea,Earl Grey,Regular
662.0,30.0,40.0,70.0,110.0,12,08/01/11 00:00:00,Tea,Earl Grey,Regular
650.0,50.0,50.0,80.0,130.0,12,10/01/11 00:00:00,Tea,Earl Grey,Regular
593.0,70.0,70.0,100.0,170.0,2,10/01/10 00:00:00,Coffee,Columbian,Regular
956.0,60.0,70.0,100.0,170.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
1064.0,30.0,50.0,60.0,110.0,3,08/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
1075.0,40.0,60.0,70.0,130.0,3,12/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
1059.0,50.0,60.0,80.0,140.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
252.0,0.0,30.0,40.0,70.0,13,07/01/10 00:00:00,Tea,Green Tea,Regular
197.0,0.0,20.0,40.0,60.0,13,01/01/11 00:00:00,Tea,Green Tea,Regular
236.0,0.0,30.0,40.0,70.0,13,06/01/11 00:00:00,Tea,Green Tea,Regular
886.0,50.0,50.0,70.0,120.0,5,09/01/10 00:00:00,Espresso,Caffe Mocha,Regular
799.0,50.0,40.0,70.0,110.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
844.0,50.0,30.0,60.0,90.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
251.0,10.0,30.0,60.0,90.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
338.0,10.0,50.0,70.0,120.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
313.0,20.0,40.0,70.0,110.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
715.0,-10.0,70.0,20.0,90.0,9,03/01/11 00:00:00,Herbal Tea,Lemon,Decaf
1439.0,-20.0,100.0,20.0,120.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf
191.0,10.0,30.0,40.0,70.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular
253.0,30.0,30.0,60.0,90.0,11,08/01/10 00:00:00,Tea,Darjeeling,Regular
239.0,20.0,30.0,50.0,80.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
219.0,0.0,30.0,40.0,70.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
219.0,0.0,30.0,40.0,70.0,12,07/01/11 00:00:00,Tea,Earl Grey,Regular
218.0,-10.0,10.0,20.0,30.0,12,12/01/11 00:00:00,Tea,Earl Grey,Regular
1060.0,270.0,290.0,350.0,640.0,2,05/01/11 00:00:00,Coffee,Columbian,Regular
915.0,100.0,70.0,120.0,190.0,5,10/01/11 00:00:00,Espresso,Caffe Mocha,Regular
336.0,40.0,50.0,70.0,120.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
415.0,30.0,40.0,60.0,100.0,8,08/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
-1050.0,40.0,50.0,90.0,140.0,4,11/01/10 00:00:00,Espresso,Caffe Latte,Regular
-587.0,40.0,40.0,70.0,110.0,4,08/01/11 00:00:00,Espresso,Caffe Latte,Regular
964.0,-70.0,150.0,-20.0,130.0,1,04/01/10 00:00:00,Coffee,Amaretto,Regular
2555.0,-60.0,170.0,-20.0,150.0,1,10/01/10 00:00:00,Coffee,Amaretto,Regular
2548.0,470.0,380.0,580.0,960.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular
1071.0,-110.0,180.0,-30.0,150.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
1564.0,-150.0,240.0,-50.0,190.0,3,04/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
3421.0,-120.0,200.0,-30.0,170.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
662.0,20.0,30.0,50.0,80.0,13,08/01/10 00:00:00,Tea,Green Tea,Regular
541.0,50.0,40.0,80.0,120.0,13,03/01/11 00:00:00,Tea,Green Tea,Regular
725.0,20.0,100.0,140.0,240.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
912.0,40.0,110.0,170.0,280.0,5,11/01/10 00:00:00,Espresso,Caffe Mocha,Regular
1296.0,240.0,260.0,330.0,590.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf
548.0,50.0,40.0,70.0,110.0,10,09/01/11 00:00:00,Herbal Tea,Mint,Decaf
1819.0,170.0,250.0,260.0,510.0,4,07/01/10 00:00:00,Espresso,Caffe Latte,Regular
923.0,240.0,260.0,320.0,580.0,2,03/01/11 00:00:00,Coffee,Columbian,Regular
821.0,120.0,80.0,140.0,220.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular
410.0,40.0,50.0,70.0,120.0,8,09/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
424.0,30.0,40.0,60.0,100.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
558.0,50.0,60.0,90.0,150.0,4,01/01/10 00:00:00,Espresso,Caffe Latte,Regular
-718.0,40.0,50.0,70.0,120.0,4,09/01/10 00:00:00,Espresso,Caffe Latte,Regular
1316.0,220.0,240.0,320.0,560.0,6,04/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
994.0,140.0,110.0,170.0,280.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
564.0,70.0,70.0,100.0,170.0,10,07/01/10 00:00:00,Herbal Tea,Mint,Decaf
915.0,80.0,50.0,90.0,140.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
608.0,80.0,60.0,90.0,150.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
1436.0,150.0,210.0,220.0,430.0,4,02/01/10 00:00:00,Espresso,Caffe Latte,Regular
969.0,230.0,260.0,310.0,570.0,2,04/01/10 00:00:00,Coffee,Columbian,Regular
777.0,100.0,70.0,120.0,190.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular
608.0,90.0,80.0,110.0,190.0,6,07/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
460.0,90.0,60.0,110.0,170.0,6,04/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
397.0,40.0,40.0,70.0,110.0,8,06/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
9.0,50.0,50.0,90.0,140.0,4,04/01/10 00:00:00,Espresso,Caffe Latte,Regular
-868.0,50.0,40.0,70.0,110.0,4,10/01/10 00:00:00,Espresso,Caffe Latte,Regular
2654.0,370.0,340.0,520.0,860.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
2617.0,370.0,340.0,520.0,860.0,2,08/01/10 00:00:00,Coffee,Columbian,Regular
2642.0,250.0,250.0,370.0,620.0,2,12/01/10 00:00:00,Coffee,Columbian,Regular
449.0,90.0,80.0,120.0,200.0,13,02/01/10 00:00:00,Tea,Green Tea,Regular
598.0,130.0,100.0,160.0,260.0,13,08/01/11 00:00:00,Tea,Green Tea,Regular
3142.0,-170.0,110.0,-60.0,50.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular
1118.0,-190.0,120.0,-60.0,60.0,5,03/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1979.0,-210.0,130.0,-60.0,70.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular
3641.0,-210.0,130.0,-70.0,60.0,5,12/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1622.0,70.0,140.0,150.0,290.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
1518.0,90.0,220.0,200.0,420.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf
965.0,-70.0,150.0,-10.0,140.0,10,01/01/10 00:00:00,Herbal Tea,Mint,Decaf
1214.0,-80.0,160.0,-20.0,140.0,10,02/01/11 00:00:00,Herbal Tea,Mint,Decaf
3948.0,-180.0,190.0,-110.0,80.0,10,09/01/11 00:00:00,Herbal Tea,Mint,Decaf
981.0,130.0,100.0,160.0,260.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
897.0,140.0,110.0,180.0,290.0,12,06/01/10 00:00:00,Tea,Earl Grey,Regular
1167.0,190.0,200.0,290.0,490.0,2,08/01/10 00:00:00,Coffee,Columbian,Regular
1191.0,190.0,220.0,300.0,520.0,2,12/01/10 00:00:00,Coffee,Columbian,Regular
596.0,100.0,110.0,150.0,260.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
671.0,140.0,130.0,190.0,320.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
833.0,170.0,160.0,230.0,390.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
801.0,140.0,120.0,190.0,310.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
803.0,110.0,110.0,160.0,270.0,3,11/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
1797.0,220.0,300.0,320.0,620.0,6,08/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
1778.0,200.0,270.0,270.0,540.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
1797.0,220.0,300.0,320.0,620.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
1778.0,200.0,270.0,270.0,540.0,6,11/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
777.0,100.0,70.0,120.0,190.0,8,04/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
554.0,40.0,40.0,60.0,100.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
809.0,100.0,80.0,120.0,200.0,10,02/01/10 00:00:00,Herbal Tea,Mint,Decaf
499.0,80.0,70.0,110.0,180.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular
589.0,40.0,40.0,60.0,100.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular
499.0,80.0,70.0,110.0,180.0,11,05/01/11 00:00:00,Tea,Darjeeling,Regular
650.0,50.0,50.0,80.0,130.0,12,10/01/10 00:00:00,Tea,Earl Grey,Regular
810.0,120.0,100.0,170.0,270.0,2,08/01/10 00:00:00,Coffee,Columbian,Regular
653.0,90.0,80.0,130.0,210.0,2,04/01/11 00:00:00,Coffee,Columbian,Regular
636.0,100.0,110.0,150.0,260.0,3,06/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
772.0,60.0,40.0,80.0,120.0,13,02/01/11 00:00:00,Tea,Green Tea,Regular
541.0,40.0,80.0,130.0,210.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular
554.0,30.0,90.0,130.0,220.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular
599.0,40.0,80.0,130.0,210.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular
565.0,80.0,90.0,130.0,220.0,6,08/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
623.0,30.0,30.0,50.0,80.0,8,01/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
385.0,20.0,30.0,30.0,60.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
957.0,50.0,50.0,70.0,120.0,10,02/01/10 00:00:00,Herbal Tea,Mint,Decaf
965.0,40.0,50.0,60.0,110.0,10,04/01/11 00:00:00,Herbal Tea,Mint,Decaf
1073.0,70.0,70.0,100.0,170.0,10,08/01/11 00:00:00,Herbal Tea,Mint,Decaf
871.0,50.0,40.0,60.0,100.0,11,10/01/10 00:00:00,Tea,Darjeeling,Regular
817.0,40.0,30.0,50.0,80.0,11,02/01/11 00:00:00,Tea,Darjeeling,Regular
-3004.0,330.0,50.0,350.0,400.0,2,10/01/10 00:00:00,Coffee,Columbian,Regular
235.0,330.0,70.0,370.0,440.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular
-3004.0,330.0,50.0,350.0,400.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular
-3287.0,300.0,60.0,340.0,400.0,2,11/01/11 00:00:00,Coffee,Columbian,Regular
449.0,20.0,20.0,30.0,50.0,13,03/01/10 00:00:00,Tea,Green Tea,Regular
490.0,30.0,30.0,40.0,70.0,13,12/01/10 00:00:00,Tea,Green Tea,Regular
520.0,-10.0,40.0,50.0,90.0,5,09/01/11 00:00:00,Espresso,Caffe Mocha,Regular
361.0,20.0,40.0,50.0,90.0,9,05/01/10 00:00:00,Herbal Tea,Lemon,Decaf
409.0,10.0,30.0,40.0,70.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
410.0,20.0,40.0,50.0,90.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf
835.0,30.0,30.0,40.0,70.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular
856.0,30.0,20.0,40.0,60.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
1292.0,100.0,130.0,150.0,280.0,7,08/01/11 00:00:00,Espresso,Regular Espresso,Regular
1319.0,80.0,150.0,140.0,290.0,7,12/01/11 00:00:00,Espresso,Regular Espresso,Regular
2105.0,-150.0,190.0,-90.0,100.0,1,08/01/11 00:00:00,Coffee,Amaretto,Regular
2041.0,370.0,340.0,500.0,840.0,2,03/01/11 00:00:00,Coffee,Columbian,Regular
549.0,50.0,40.0,80.0,120.0,13,02/01/10 00:00:00,Tea,Green Tea,Regular
449.0,60.0,50.0,70.0,120.0,12,02/01/10 00:00:00,Tea,Earl Grey,Regular
1130.0,110.0,90.0,150.0,240.0,2,09/01/10 00:00:00,Coffee,Columbian,Regular
1119.0,130.0,100.0,160.0,260.0,2,10/01/10 00:00:00,Coffee,Columbian,Regular
945.0,130.0,120.0,180.0,300.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular
932.0,130.0,110.0,180.0,290.0,2,03/01/11 00:00:00,Coffee,Columbian,Regular
769.0,30.0,20.0,40.0,60.0,13,03/01/10 00:00:00,Tea,Green Tea,Regular
814.0,20.0,20.0,30.0,50.0,13,07/01/10 00:00:00,Tea,Green Tea,Regular
809.0,30.0,20.0,40.0,60.0,13,09/01/10 00:00:00,Tea,Green Tea,Regular
787.0,30.0,20.0,40.0,60.0,13,05/01/11 00:00:00,Tea,Green Tea,Regular
814.0,20.0,20.0,30.0,50.0,13,07/01/11 00:00:00,Tea,Green Tea,Regular
522.0,20.0,70.0,100.0,170.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
513.0,20.0,60.0,90.0,150.0,5,02/01/10 00:00:00,Espresso,Caffe Mocha,Regular
506.0,10.0,60.0,80.0,140.0,5,03/01/10 00:00:00,Espresso,Caffe Mocha,Regular
521.0,10.0,60.0,80.0,140.0,5,04/01/10 00:00:00,Espresso,Caffe Mocha,Regular
622.0,20.0,40.0,70.0,110.0,5,07/01/10 00:00:00,Espresso,Caffe Mocha,Regular
617.0,10.0,40.0,60.0,100.0,5,08/01/10 00:00:00,Espresso,Caffe Mocha,Regular
597.0,10.0,50.0,70.0,120.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular
299.0,40.0,50.0,70.0,120.0,6,03/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
380.0,40.0,40.0,70.0,110.0,6,09/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
375.0,50.0,30.0,60.0,90.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
380.0,40.0,50.0,70.0,120.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
311.0,40.0,40.0,70.0,110.0,6,04/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
334.0,40.0,40.0,70.0,110.0,6,05/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
388.0,20.0,40.0,50.0,90.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
494.0,40.0,60.0,80.0,140.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf
529.0,40.0,50.0,80.0,130.0,9,05/01/10 00:00:00,Herbal Tea,Lemon,Decaf
606.0,30.0,50.0,70.0,120.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
601.0,30.0,60.0,70.0,130.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf
494.0,40.0,60.0,80.0,140.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf
580.0,40.0,50.0,80.0,130.0,9,06/01/11 00:00:00,Herbal Tea,Lemon,Decaf
613.0,40.0,50.0,80.0,130.0,9,07/01/11 00:00:00,Herbal Tea,Lemon,Decaf
619.0,20.0,50.0,60.0,110.0,9,12/01/11 00:00:00,Herbal Tea,Lemon,Decaf
956.0,50.0,50.0,70.0,120.0,10,02/01/10 00:00:00,Herbal Tea,Mint,Decaf
965.0,60.0,50.0,80.0,130.0,10,04/01/10 00:00:00,Herbal Tea,Mint,Decaf
1053.0,50.0,30.0,50.0,80.0,10,10/01/10 00:00:00,Herbal Tea,Mint,Decaf
965.0,50.0,50.0,80.0,130.0,10,01/01/11 00:00:00,Herbal Tea,Mint,Decaf
844.0,50.0,40.0,70.0,110.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular
881.0,50.0,40.0,60.0,100.0,11,10/01/10 00:00:00,Tea,Darjeeling,Regular
898.0,50.0,50.0,70.0,120.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
809.0,60.0,50.0,80.0,130.0,11,03/01/11 00:00:00,Tea,Darjeeling,Regular
886.0,50.0,40.0,70.0,110.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
885.0,60.0,50.0,80.0,130.0,11,11/01/11 00:00:00,Tea,Darjeeling,Regular
481.0,80.0,80.0,120.0,200.0,3,03/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
555.0,100.0,100.0,150.0,250.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
851.0,60.0,50.0,70.0,120.0,13,10/01/10 00:00:00,Tea,Green Tea,Regular
863.0,40.0,30.0,50.0,80.0,13,12/01/10 00:00:00,Tea,Green Tea,Regular
692.0,40.0,80.0,130.0,210.0,5,09/01/10 00:00:00,Espresso,Caffe Mocha,Regular
472.0,70.0,80.0,110.0,190.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
575.0,80.0,90.0,130.0,220.0,6,07/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
555.0,70.0,80.0,110.0,190.0,6,09/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
623.0,30.0,30.0,50.0,80.0,8,01/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
611.0,30.0,30.0,50.0,80.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
587.0,30.0,30.0,50.0,80.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
813.0,40.0,30.0,50.0,80.0,11,03/01/10 00:00:00,Tea,Darjeeling,Regular
813.0,40.0,30.0,50.0,80.0,11,03/01/11 00:00:00,Tea,Darjeeling,Regular
838.0,40.0,30.0,60.0,90.0,11,05/01/11 00:00:00,Tea,Darjeeling,Regular
593.0,100.0,90.0,130.0,220.0,3,04/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
766.0,100.0,80.0,120.0,200.0,5,02/01/10 00:00:00,Espresso,Caffe Mocha,Regular
420.0,30.0,40.0,60.0,100.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
397.0,40.0,40.0,70.0,110.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
-718.0,40.0,50.0,70.0,120.0,4,09/01/11 00:00:00,Espresso,Caffe Latte,Regular
697.0,90.0,90.0,130.0,220.0,2,05/01/10 00:00:00,Coffee,Columbian,Regular
767.0,110.0,100.0,160.0,260.0,2,06/01/10 00:00:00,Coffee,Columbian,Regular
822.0,120.0,100.0,170.0,270.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
632.0,70.0,80.0,110.0,190.0,2,03/01/11 00:00:00,Coffee,Columbian,Regular
666.0,90.0,90.0,130.0,220.0,3,11/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
864.0,80.0,60.0,100.0,160.0,13,08/01/10 00:00:00,Tea,Green Tea,Regular
857.0,60.0,50.0,80.0,130.0,13,09/01/10 00:00:00,Tea,Green Tea,Regular
767.0,60.0,50.0,80.0,130.0,13,03/01/11 00:00:00,Tea,Green Tea,Regular
779.0,60.0,50.0,80.0,130.0,13,04/01/11 00:00:00,Tea,Green Tea,Regular
864.0,80.0,60.0,100.0,160.0,13,08/01/11 00:00:00,Tea,Green Tea,Regular
856.0,40.0,30.0,50.0,80.0,13,11/01/11 00:00:00,Tea,Green Tea,Regular
433.0,80.0,70.0,120.0,190.0,6,04/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
565.0,80.0,90.0,130.0,220.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
573.0,20.0,0.0,20.0,20.0,8,10/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
567.0,20.0,10.0,30.0,40.0,8,12/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
403.0,30.0,40.0,60.0,100.0,9,07/01/10 00:00:00,Herbal Tea,Lemon,Decaf
312.0,20.0,40.0,50.0,90.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf
306.0,20.0,40.0,50.0,90.0,9,02/01/11 00:00:00,Herbal Tea,Lemon,Decaf
338.0,30.0,40.0,60.0,100.0,9,05/01/11 00:00:00,Herbal Tea,Lemon,Decaf
1081.0,50.0,60.0,80.0,140.0,10,07/01/10 00:00:00,Herbal Tea,Mint,Decaf
1055.0,40.0,40.0,50.0,90.0,10,10/01/11 00:00:00,Herbal Tea,Mint,Decaf
821.0,50.0,30.0,60.0,90.0,11,04/01/10 00:00:00,Tea,Darjeeling,Regular
821.0,50.0,30.0,60.0,90.0,11,04/01/11 00:00:00,Tea,Darjeeling,Regular
685.0,-20.0,130.0,30.0,160.0,1,02/01/10 00:00:00,Coffee,Amaretto,Regular
2555.0,-60.0,170.0,-20.0,150.0,1,10/01/11 00:00:00,Coffee,Amaretto,Regular
3421.0,-120.0,200.0,-30.0,170.0,3,09/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
3909.0,-130.0,200.0,-30.0,170.0,3,11/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
2797.0,-150.0,290.0,-40.0,250.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
1714.0,250.0,280.0,370.0,650.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
564.0,70.0,70.0,100.0,170.0,10,07/01/11 00:00:00,Herbal Tea,Mint,Decaf
2617.0,370.0,340.0,520.0,860.0,2,08/01/11 00:00:00,Coffee,Columbian,Regular
589.0,50.0,50.0,70.0,120.0,13,11/01/11 00:00:00,Tea,Green Tea,Regular
1382.0,-190.0,120.0,-60.0,60.0,5,04/01/10 00:00:00,Espresso,Caffe Mocha,Regular
1979.0,-210.0,130.0,-60.0,70.0,5,06/01/10 00:00:00,Espresso,Caffe Mocha,Regular
3142.0,-170.0,110.0,-60.0,50.0,5,10/01/11 00:00:00,Espresso,Caffe Mocha,Regular
3385.0,-190.0,110.0,-60.0,50.0,5,11/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1480.0,-80.0,160.0,-20.0,140.0,10,03/01/10 00:00:00,Herbal Tea,Mint,Decaf
4742.0,-120.0,160.0,-50.0,110.0,10,11/01/10 00:00:00,Herbal Tea,Mint,Decaf
2636.0,-100.0,180.0,-30.0,150.0,10,06/01/11 00:00:00,Herbal Tea,Mint,Decaf
3076.0,-110.0,190.0,-40.0,150.0,10,07/01/11 00:00:00,Herbal Tea,Mint,Decaf
947.0,150.0,130.0,190.0,320.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
941.0,150.0,130.0,190.0,320.0,12,08/01/10 00:00:00,Tea,Earl Grey,Regular
952.0,120.0,110.0,160.0,270.0,12,07/01/11 00:00:00,Tea,Earl Grey,Regular
930.0,130.0,120.0,170.0,290.0,12,11/01/11 00:00:00,Tea,Earl Grey,Regular
1262.0,250.0,220.0,330.0,550.0,7,04/01/11 00:00:00,Espresso,Regular Espresso,Regular
536.0,40.0,40.0,60.0,100.0,3,11/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
603.0,110.0,100.0,140.0,240.0,3,03/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
930.0,100.0,90.0,130.0,220.0,5,11/01/11 00:00:00,Espresso,Caffe Mocha,Regular
580.0,80.0,40.0,80.0,120.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
361.0,50.0,40.0,80.0,120.0,8,05/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
329.0,50.0,50.0,80.0,130.0,8,02/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
361.0,50.0,40.0,80.0,120.0,8,05/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
351.0,40.0,40.0,70.0,110.0,9,03/01/11 00:00:00,Herbal Tea,Lemon,Decaf
608.0,30.0,110.0,70.0,180.0,1,01/01/10 00:00:00,Coffee,Amaretto,Regular
796.0,-30.0,130.0,20.0,150.0,1,03/01/11 00:00:00,Coffee,Amaretto,Regular
2758.0,-50.0,130.0,0.0,130.0,1,11/01/11 00:00:00,Coffee,Amaretto,Regular
1564.0,-150.0,240.0,-50.0,190.0,3,04/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
712.0,30.0,110.0,160.0,270.0,5,02/01/10 00:00:00,Espresso,Caffe Mocha,Regular
712.0,30.0,110.0,160.0,270.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular
912.0,40.0,110.0,170.0,280.0,5,11/01/11 00:00:00,Espresso,Caffe Mocha,Regular
1260.0,210.0,230.0,310.0,540.0,6,03/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
994.0,140.0,110.0,170.0,280.0,8,08/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
1003.0,80.0,80.0,110.0,190.0,8,12/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
1296.0,240.0,260.0,330.0,590.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
959.0,110.0,90.0,130.0,220.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
441.0,70.0,50.0,80.0,130.0,12,03/01/11 00:00:00,Tea,Earl Grey,Regular
1797.0,170.0,250.0,260.0,510.0,4,08/01/10 00:00:00,Espresso,Caffe Latte,Regular
1820.0,160.0,240.0,240.0,480.0,4,12/01/10 00:00:00,Espresso,Caffe Latte,Regular
